"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"mro:HiRISE_Time_Parameters:1        ","Class","HiRISE_Time_Parameters","1.0.0.0","mro","The HiRISE_Time_Parameters class contains attributes specific to HiRISE EDRs.","geo","","","","","","","","","","",""
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red2:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red2:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red2:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red2:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red3:1                      ","Attribute","tdi_red3","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red3:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red3:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red3:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red3:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red4:1                      ","Attribute","tdi_red4","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red4:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red4:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red4:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red4:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red5:1                      ","Attribute","tdi_red5","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red5:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red5:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red5:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red5:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red6:1                      ","Attribute","tdi_red6","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red6:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red6:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red6:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red6:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red7:1                      ","Attribute","tdi_red7","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red7:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red7:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red7:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red7:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red8:1                      ","Attribute","tdi_red8","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red8:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red8:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red8:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red8:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red9:1                      ","Attribute","tdi_red9","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red9:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red9:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red9:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_red9:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir10:1                      ","Attribute","tdi_ir10","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir10:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir10:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir10:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir10:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir11:1                      ","Attribute","tdi_ir11","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir11:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir11:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir11:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_ir11:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg12:1                      ","Attribute","tdi_bg12","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg12:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg12:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg12:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg12:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg13:1                      ","Attribute","tdi_bg13","n/a","mro"," The tdi attribute provides the number of time delay and integration (TDI) stages used to increase the exposure time of a HiRISE observation. ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg13:2                       Value:128","Value","128","","","128 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg13:2                       Value:32","Value","32","","","32 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg13:2                       Value:64","Value","64","","","64 stages"
"mro:HiRISE_RDR_Parameters:2          mro:tdi_bg13:2                       Value:8","Value","8","","","8 stages"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red0:1  ","Attribute","special_processing_flag_red0","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red0:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red0:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red0:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red0:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red1:1  ","Attribute","special_processing_flag_red1","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red1:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red1:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red1:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red1:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red2:1  ","Attribute","special_processing_flag_red2","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red2:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red2:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red2:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red2:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red3:1  ","Attribute","special_processing_flag_red3","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red3:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red3:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red3:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red3:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red4:1  ","Attribute","special_processing_flag_red4","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red4:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red4:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red4:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red4:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red5:1  ","Attribute","special_processing_flag_red5","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red5:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red5:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red5:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red5:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red6:1  ","Attribute","special_processing_flag_red6","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red6:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red6:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red6:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red6:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red7:1  ","Attribute","special_processing_flag_red7","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red7:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red7:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red7:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red7:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red8:1  ","Attribute","special_processing_flag_red8","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red8:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red8:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red8:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red8:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red9:1  ","Attribute","special_processing_flag_red9","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red9:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red9:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red9:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_red9:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir10:1  ","Attribute","special_processing_flag_ir10","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir10:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir10:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir10:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir10:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir11:1  ","Attribute","special_processing_flag_ir11","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir11:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir11:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir11:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_ir11:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg12:1  ","Attribute","special_processing_flag_bg12","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg12:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg12:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg12:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg12:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg13:1  ","Attribute","special_processing_flag_bg13","n/a","mro"," The special_processing_flag elements indicate if special calibration processing was applied to a HiRISE CCD image. The HiRISE instrument may experience instability problems or a low-signal image may have been poorly calibrated requiring an alternate calibration strategy. There is a special processing flag for each CCD used in the observation. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg13:2   Value:BADCAL","Value","BADCAL","","","The channel could not be properly calibrated. This may be due to data gaps or instabilities in the instrument electronics (eg. Bitflips). "
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg13:2   Value:CUBENORM","Value","CUBENORM","","","the calibration processing used a columnar gain correction based on columnar statistics of the image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg13:2   Value:NOMINAL","Value","NOMINAL","","","the standard calibration processing was used for the CCD image."
"mro:HiRISE_RDR_Parameters:2          mro:special_processing_flag_bg13:2   Value:NULL","Value","NULL","","","the CCD was not operating or was missing for this observation."
"mro:HiRISE_RDR_Parameters:2          mro:minimum_stretch:1               ","Attribute","minimum_stretch","n/a","mro"," The minimum_stretch attribute provides a contrast stretch value to be used in the display of a HiRISE Image. The mro.minimum_stretch parameter specifies the DN value to map to the 0 DN value of the display. For color images, there will be three values, one for each color. ","geo","ASCII_Integer","0","3","0","1024","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:HiRISE_RDR_Parameters:2          mro:maximum_stretch:1               ","Attribute","maximum_stretch","n/a","mro"," The maximum_stretch attribute provides a contrast stretch value to be used in the display of a HiRISE Image. The mro.maximum_stretch parameter specifies the DN value to map to the 255 DN value of the display. For color images, there will be three values, one for each color. ","geo","ASCII_Integer","0","3","0","1024","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mro:CRISM_Hyperspectral_Data_Filter_Control_Parameters:1","Class","CRISM_Hyperspectral_Data_Filter_Control_Parameters","1.0.0.0","mro","The CRISM_Hyperspectral_Data_Filter_Control_Parameters class contains attributes related to the CRISM hyperspectral data filtering application used to convert TRR3 radiance data to I/F.","geo","","","","","","","","","","",""
"mro:CRISM_Hyperspectral_Data_Filter_Control_Parameters:2 mro:hdf_software_name:1             ","Attribute","hdf_software_name","n/a","mro"," The hdf_software_name attribute provides the name of the CRISM hyperspectral data filter software used to process radiance TRDR data into I/F. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:CRISM_Hyperspectral_Data_Filter_Control_Parameters:2 mro:hdf_software_version_id:1       ","Attribute","hdf_software_version_id","n/a","mro"," The hdf_software_version_id attribute indicates the version of the software used by the CRISM hyperspectral data filter application. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mro:CRISM_Hyperspectral_Data_Filter_Control_Parameters:2 mro:if_min_value:1                  ","Attribute","if_min_value","n/a","mro"," The if_min_value attribute is one of the control parameters for the CRISM hyperspectral data filtering application used to convert TRR3 radiance data to I/F and indicates the minimum valid value in units of I/F. Values outside of the valid range of I/F values are ignored during preprocessing steps. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
